,game,model,experiment,episode,metric,value
6895,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_11,Success,0.0
6896,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_11,Lose,1.0
6897,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_11,Aborted,0.0
6898,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_11,Main Score,0.0
6899,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_11,Request Success Ratio,1.0
6900,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Generated Expression Length,93.0
6901,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Generated Expression Number of Tokens,18.0
6902,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Aborted at Player 1,0.0
6903,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Aborted at Player 2,0.0
6904,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Request Count,2.0
6905,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Parsed Request Count,2.0
6906,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Violated Request Count,0.0
6907,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Success,0.0
6908,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Lose,1.0
6909,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Aborted,0.0
6910,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Main Score,0.0
6911,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_14,Request Success Ratio,1.0
6912,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Generated Expression Length,86.0
6913,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Generated Expression Number of Tokens,18.0
6914,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Aborted at Player 1,0.0
6915,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Aborted at Player 2,0.0
6916,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Request Count,2.0
6917,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Parsed Request Count,2.0
6918,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Violated Request Count,0.0
6919,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Success,1.0
6920,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Lose,0.0
6921,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Aborted,0.0
6922,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Main Score,100.0
6923,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_39,Request Success Ratio,1.0
6924,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Generated Expression Length,111.0
6925,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Generated Expression Number of Tokens,23.0
6926,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Aborted at Player 1,0.0
6927,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Aborted at Player 2,0.0
6928,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Request Count,2.0
6929,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Parsed Request Count,2.0
6930,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Violated Request Count,0.0
6931,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Success,1.0
6932,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Lose,0.0
6933,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Aborted,0.0
6934,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Main Score,100.0
6935,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_22,Request Success Ratio,1.0
6936,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Generated Expression Length,125.0
6937,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Generated Expression Number of Tokens,24.0
6938,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Aborted at Player 1,0.0
6939,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Aborted at Player 2,0.0
6940,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Request Count,2.0
6941,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Parsed Request Count,2.0
6942,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Violated Request Count,0.0
6943,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Success,0.0
6944,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Lose,1.0
6945,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Aborted,0.0
6946,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Main Score,0.0
6947,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_31,Request Success Ratio,1.0
6948,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Generated Expression Length,75.0
6949,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Generated Expression Number of Tokens,14.0
6950,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Aborted at Player 1,0.0
6951,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Aborted at Player 2,0.0
6952,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Request Count,2.0
6953,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Parsed Request Count,2.0
6954,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Violated Request Count,0.0
6955,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Success,0.0
6956,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Lose,1.0
6957,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Aborted,0.0
6958,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Main Score,0.0
6959,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_32,Request Success Ratio,1.0
6960,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Generated Expression Length,358.0
6961,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Generated Expression Number of Tokens,67.0
6962,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Aborted at Player 1,0.0
6963,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Aborted at Player 2,0.0
6964,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Request Count,2.0
6965,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Parsed Request Count,2.0
6966,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Violated Request Count,0.0
6967,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Success,1.0
6968,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Lose,0.0
6969,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Aborted,0.0
6970,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Main Score,100.0
6971,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_2,Request Success Ratio,1.0
6972,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Generated Expression Length,152.0
6973,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Generated Expression Number of Tokens,31.0
6974,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Aborted at Player 1,0.0
6975,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Aborted at Player 2,0.0
6976,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Request Count,2.0
6977,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Parsed Request Count,2.0
6978,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Violated Request Count,0.0
6979,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Success,1.0
6980,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Lose,0.0
6981,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Aborted,0.0
6982,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Main Score,100.0
6983,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_5,Request Success Ratio,1.0
6984,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Generated Expression Length,111.0
6985,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Generated Expression Number of Tokens,23.0
6986,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Aborted at Player 1,0.0
6987,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Aborted at Player 2,0.0
6988,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Request Count,2.0
6989,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Parsed Request Count,2.0
6990,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Violated Request Count,0.0
6991,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Success,1.0
6992,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Lose,0.0
6993,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Aborted,0.0
6994,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Main Score,100.0
6995,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_35,Request Success Ratio,1.0
6996,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Generated Expression Length,126.0
6997,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Generated Expression Number of Tokens,25.0
6998,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Aborted at Player 1,0.0
6999,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Aborted at Player 2,0.0
7000,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Request Count,2.0
7001,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Parsed Request Count,2.0
7002,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Violated Request Count,0.0
7003,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Success,0.0
7004,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Lose,1.0
7005,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Aborted,0.0
7006,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Main Score,0.0
7007,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_19,Request Success Ratio,1.0
7008,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Generated Expression Length,87.0
7009,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Generated Expression Number of Tokens,14.0
7010,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Aborted at Player 1,0.0
7011,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Aborted at Player 2,0.0
7012,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Request Count,2.0
7013,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Parsed Request Count,2.0
7014,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Violated Request Count,0.0
7015,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Success,0.0
7016,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Lose,1.0
7017,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Aborted,0.0
7018,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Main Score,0.0
7019,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_18,Request Success Ratio,1.0
7020,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Generated Expression Length,97.0
7021,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Generated Expression Number of Tokens,19.0
7022,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Aborted at Player 1,0.0
7023,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Aborted at Player 2,0.0
7024,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Request Count,2.0
7025,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Parsed Request Count,2.0
7026,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Violated Request Count,0.0
7027,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Success,0.0
7028,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Lose,1.0
7029,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Aborted,0.0
7030,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Main Score,0.0
7031,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_9,Request Success Ratio,1.0
7032,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Generated Expression Length,62.0
7033,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Generated Expression Number of Tokens,11.0
7034,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Aborted at Player 1,0.0
7035,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Aborted at Player 2,0.0
7036,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Request Count,2.0
7037,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Parsed Request Count,2.0
7038,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Violated Request Count,0.0
7039,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Success,0.0
7040,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Lose,1.0
7041,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Aborted,0.0
7042,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Main Score,0.0
7043,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_7,Request Success Ratio,1.0
7044,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Generated Expression Length,97.0
7045,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Generated Expression Number of Tokens,16.0
7046,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Aborted at Player 1,0.0
7047,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Aborted at Player 2,0.0
7048,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Request Count,2.0
7049,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Parsed Request Count,2.0
7050,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Violated Request Count,0.0
7051,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Success,0.0
7052,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Lose,1.0
7053,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Aborted,0.0
7054,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Main Score,0.0
7055,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_17,Request Success Ratio,1.0
7056,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Generated Expression Length,81.0
7057,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Generated Expression Number of Tokens,17.0
7058,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Aborted at Player 1,0.0
7059,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Aborted at Player 2,0.0
7060,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Request Count,2.0
7061,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Parsed Request Count,2.0
7062,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Violated Request Count,0.0
7063,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Success,0.0
7064,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Lose,1.0
7065,multimodal_referencegame,InternVL2-Llama3-76B-t0.0--InternVL2-Llama3-76B-t0.0,4_3DS_two_attibute_id,episode_26,Aborted,0.0
